,Images,Normal,COVID-19,BacterialPneumonia,ViralPneumonia
535,BacterialPneumonia/580.jpeg,,,1.0,
536,BacterialPneumonia/581.jpeg,,,1.0,
537,BacterialPneumonia/582.jpeg,,,1.0,
538,BacterialPneumonia/583.jpeg,,,1.0,
539,BacterialPneumonia/584.jpeg,,,1.0,
540,BacterialPneumonia/585.jpeg,,,1.0,
541,BacterialPneumonia/586.jpeg,,,1.0,
542,BacterialPneumonia/587.jpeg,,,1.0,
543,BacterialPneumonia/588.jpeg,,,1.0,
544,BacterialPneumonia/589.jpeg,,,1.0,
545,BacterialPneumonia/59.jpeg,,,1.0,
546,BacterialPneumonia/590.jpeg,,,1.0,
547,BacterialPneumonia/591.jpeg,,,1.0,
548,BacterialPneumonia/592.jpeg,,,1.0,
549,BacterialPneumonia/593.jpeg,,,1.0,
550,BacterialPneumonia/594.jpeg,,,1.0,
551,BacterialPneumonia/595.jpeg,,,1.0,
552,BacterialPneumonia/596.jpeg,,,1.0,
553,BacterialPneumonia/597.jpeg,,,1.0,
554,BacterialPneumonia/598.jpeg,,,1.0,
555,BacterialPneumonia/599.jpeg,,,1.0,
556,BacterialPneumonia/6.jpeg,,,1.0,
557,BacterialPneumonia/60.jpeg,,,1.0,
558,BacterialPneumonia/600.jpeg,,,1.0,
559,BacterialPneumonia/601.jpeg,,,1.0,
560,BacterialPneumonia/602.jpeg,,,1.0,
561,BacterialPneumonia/603.jpeg,,,1.0,
562,BacterialPneumonia/604.jpeg,,,1.0,
563,BacterialPneumonia/605.jpeg,,,1.0,
564,BacterialPneumonia/606.jpeg,,,1.0,
565,BacterialPneumonia/607.jpeg,,,1.0,
566,BacterialPneumonia/608.jpeg,,,1.0,
567,BacterialPneumonia/609.jpeg,,,1.0,
568,BacterialPneumonia/61.jpeg,,,1.0,
569,BacterialPneumonia/610.jpeg,,,1.0,
570,BacterialPneumonia/611.jpeg,,,1.0,
571,BacterialPneumonia/612.jpeg,,,1.0,
572,BacterialPneumonia/613.jpeg,,,1.0,
573,BacterialPneumonia/614.jpeg,,,1.0,
574,BacterialPneumonia/615.jpeg,,,1.0,
575,BacterialPneumonia/616.jpeg,,,1.0,
576,BacterialPneumonia/617.jpeg,,,1.0,
577,BacterialPneumonia/618.jpeg,,,1.0,
578,BacterialPneumonia/619.jpeg,,,1.0,
579,BacterialPneumonia/62.jpeg,,,1.0,
580,BacterialPneumonia/620.jpeg,,,1.0,
581,BacterialPneumonia/621.jpeg,,,1.0,
582,BacterialPneumonia/622.jpeg,,,1.0,
583,BacterialPneumonia/623.jpeg,,,1.0,
584,BacterialPneumonia/624.jpeg,,,1.0,
585,BacterialPneumonia/625.jpeg,,,1.0,
586,BacterialPneumonia/626.jpeg,,,1.0,
587,BacterialPneumonia/627.jpeg,,,1.0,
588,BacterialPneumonia/628.jpeg,,,1.0,
589,BacterialPneumonia/629.jpeg,,,1.0,
590,BacterialPneumonia/63.jpeg,,,1.0,
591,BacterialPneumonia/630.jpeg,,,1.0,
592,BacterialPneumonia/631.jpeg,,,1.0,
593,BacterialPneumonia/632.jpeg,,,1.0,
594,BacterialPneumonia/633.jpeg,,,1.0,
595,BacterialPneumonia/634.jpeg,,,1.0,
596,BacterialPneumonia/635.jpeg,,,1.0,
597,BacterialPneumonia/636.jpeg,,,1.0,
598,BacterialPneumonia/637.jpeg,,,1.0,
599,BacterialPneumonia/638.jpeg,,,1.0,
600,BacterialPneumonia/639.jpeg,,,1.0,
601,BacterialPneumonia/64.jpeg,,,1.0,
602,BacterialPneumonia/640.jpeg,,,1.0,
603,BacterialPneumonia/641.jpeg,,,1.0,
604,BacterialPneumonia/642.jpeg,,,1.0,
605,BacterialPneumonia/643.jpeg,,,1.0,
606,BacterialPneumonia/644.jpeg,,,1.0,
607,BacterialPneumonia/645.jpeg,,,1.0,
608,BacterialPneumonia/646.jpeg,,,1.0,
609,BacterialPneumonia/647.jpeg,,,1.0,
610,BacterialPneumonia/648.jpeg,,,1.0,
611,BacterialPneumonia/649.jpeg,,,1.0,
612,BacterialPneumonia/65.jpeg,,,1.0,
613,BacterialPneumonia/66.jpeg,,,1.0,
614,BacterialPneumonia/67.jpeg,,,1.0,
615,BacterialPneumonia/68.jpeg,,,1.0,
616,BacterialPneumonia/69.jpeg,,,1.0,
617,BacterialPneumonia/7.jpeg,,,1.0,
618,BacterialPneumonia/70.jpeg,,,1.0,
619,BacterialPneumonia/71.jpeg,,,1.0,
620,BacterialPneumonia/72.jpeg,,,1.0,
621,BacterialPneumonia/73.jpeg,,,1.0,
622,BacterialPneumonia/74.jpeg,,,1.0,
623,BacterialPneumonia/75.jpeg,,,1.0,
624,BacterialPneumonia/76.jpeg,,,1.0,
625,BacterialPneumonia/77.jpeg,,,1.0,
626,BacterialPneumonia/78.jpeg,,,1.0,
627,BacterialPneumonia/79.jpeg,,,1.0,
628,BacterialPneumonia/8.jpeg,,,1.0,
629,BacterialPneumonia/80.jpeg,,,1.0,
630,BacterialPneumonia/81.jpeg,,,1.0,
631,BacterialPneumonia/82.jpeg,,,1.0,
632,BacterialPneumonia/83.jpeg,,,1.0,
633,BacterialPneumonia/84.jpeg,,,1.0,
634,BacterialPneumonia/85.jpeg,,,1.0,
635,BacterialPneumonia/86.jpeg,,,1.0,
636,BacterialPneumonia/87.jpeg,,,1.0,
637,BacterialPneumonia/88.jpeg,,,1.0,
638,BacterialPneumonia/89.jpeg,,,1.0,
639,BacterialPneumonia/9.jpeg,,,1.0,
640,BacterialPneumonia/90.jpeg,,,1.0,
641,BacterialPneumonia/91.jpeg,,,1.0,
642,BacterialPneumonia/92.jpeg,,,1.0,
643,BacterialPneumonia/93.jpeg,,,1.0,
644,BacterialPneumonia/94.jpeg,,,1.0,
645,BacterialPneumonia/95.jpeg,,,1.0,
646,BacterialPneumonia/96.jpeg,,,1.0,
647,BacterialPneumonia/97.jpeg,,,1.0,
648,BacterialPneumonia/98.jpeg,,,1.0,
649,BacterialPneumonia/99.jpeg,,,1.0,
650,BacterialPneumonia/_0_4754176.jpeg,,,1.0,
651,BacterialPneumonia/_100_1412619.jpeg,,,1.0,
652,BacterialPneumonia/_101_7326846.jpeg,,,1.0,
653,BacterialPneumonia/_102_3664806.jpeg,,,1.0,
654,BacterialPneumonia/_103_4534782.jpeg,,,1.0,
655,BacterialPneumonia/_104_7885339.jpeg,,,1.0,
656,BacterialPneumonia/_105_2462475.jpeg,,,1.0,
657,BacterialPneumonia/_106_8546283.jpeg,,,1.0,
658,BacterialPneumonia/_107_7404046.jpeg,,,1.0,
659,BacterialPneumonia/_108_3884111.jpeg,,,1.0,
660,BacterialPneumonia/_109_3404700.jpeg,,,1.0,
661,BacterialPneumonia/_10_644256.jpeg,,,1.0,
662,BacterialPneumonia/_110_1502897.jpeg,,,1.0,
663,BacterialPneumonia/_111_523707.jpeg,,,1.0,
664,BacterialPneumonia/_112_3033721.jpeg,,,1.0,
665,BacterialPneumonia/_113_8185529.jpeg,,,1.0,
666,BacterialPneumonia/_114_7609367.jpeg,,,1.0,
667,BacterialPneumonia/_115_5601400.jpeg,,,1.0,
668,BacterialPneumonia/_116_8342750.jpeg,,,1.0,
669,BacterialPneumonia/_117_4431958.jpeg,,,1.0,
670,BacterialPneumonia/_118_366302.jpeg,,,1.0,
671,BacterialPneumonia/_119_7562141.jpeg,,,1.0,
672,BacterialPneumonia/_11_9683598.jpeg,,,1.0,
673,BacterialPneumonia/_120_1263909.jpeg,,,1.0,
674,BacterialPneumonia/_121_2053033.jpeg,,,1.0,
675,BacterialPneumonia/_122_3017347.jpeg,,,1.0,
676,BacterialPneumonia/_123_5118442.jpeg,,,1.0,
677,BacterialPneumonia/_124_3021708.jpeg,,,1.0,
678,BacterialPneumonia/_125_1577859.jpeg,,,1.0,
679,BacterialPneumonia/_126_476347.jpeg,,,1.0,
680,BacterialPneumonia/_127_1026818.jpeg,,,1.0,
681,BacterialPneumonia/_128_7923096.jpeg,,,1.0,
682,BacterialPneumonia/_129_5535283.jpeg,,,1.0,
683,BacterialPneumonia/_12_8801012.jpeg,,,1.0,
684,BacterialPneumonia/_130_1862784.jpeg,,,1.0,
685,BacterialPneumonia/_131_9916206.jpeg,,,1.0,
686,BacterialPneumonia/_132_7019607.jpeg,,,1.0,
687,BacterialPneumonia/_133_4641112.jpeg,,,1.0,
688,BacterialPneumonia/_134_5223076.jpeg,,,1.0,
689,BacterialPneumonia/_135_2468106.jpeg,,,1.0,
690,BacterialPneumonia/_136_8389465.jpeg,,,1.0,
691,BacterialPneumonia/_137_6012554.jpeg,,,1.0,
692,BacterialPneumonia/_138_2684616.jpeg,,,1.0,
693,BacterialPneumonia/_139_7409861.jpeg,,,1.0,
694,BacterialPneumonia/_13_8257640.jpeg,,,1.0,
695,BacterialPneumonia/_140_4353049.jpeg,,,1.0,
696,BacterialPneumonia/_141_3733314.jpeg,,,1.0,
697,BacterialPneumonia/_142_5878580.jpeg,,,1.0,
698,BacterialPneumonia/_143_2362293.jpeg,,,1.0,
699,BacterialPneumonia/_144_1407386.jpeg,,,1.0,
700,BacterialPneumonia/_145_2285935.jpeg,,,1.0,
701,BacterialPneumonia/_146_8794487.jpeg,,,1.0,
702,BacterialPneumonia/_147_1152087.jpeg,,,1.0,
703,BacterialPneumonia/_148_9567811.jpeg,,,1.0,
704,BacterialPneumonia/_149_1860577.jpeg,,,1.0,
705,BacterialPneumonia/_14_565489.jpeg,,,1.0,
706,BacterialPneumonia/_150_8967081.jpeg,,,1.0,
707,BacterialPneumonia/_151_5155955.jpeg,,,1.0,
708,BacterialPneumonia/_152_8568695.jpeg,,,1.0,
709,BacterialPneumonia/_153_25669.jpeg,,,1.0,
710,BacterialPneumonia/_154_5356008.jpeg,,,1.0,
711,BacterialPneumonia/_155_9870755.jpeg,,,1.0,
712,BacterialPneumonia/_156_2974774.jpeg,,,1.0,
713,BacterialPneumonia/_157_6020784.jpeg,,,1.0,
714,BacterialPneumonia/_158_2037908.jpeg,,,1.0,
715,BacterialPneumonia/_159_6589184.jpeg,,,1.0,
716,BacterialPneumonia/_15_4130393.jpeg,,,1.0,
717,BacterialPneumonia/_160_9965363.jpeg,,,1.0,
718,BacterialPneumonia/_161_378104.jpeg,,,1.0,
719,BacterialPneumonia/_162_3478732.jpeg,,,1.0,
720,BacterialPneumonia/_163_6386659.jpeg,,,1.0,
721,BacterialPneumonia/_164_5013355.jpeg,,,1.0,
722,BacterialPneumonia/_165_728595.jpeg,,,1.0,
723,BacterialPneumonia/_166_7148655.jpeg,,,1.0,
724,BacterialPneumonia/_167_7570651.jpeg,,,1.0,
725,BacterialPneumonia/_168_4976527.jpeg,,,1.0,
726,BacterialPneumonia/_169_2256002.jpeg,,,1.0,
727,BacterialPneumonia/_16_6651457.jpeg,,,1.0,
728,BacterialPneumonia/_170_8862168.jpeg,,,1.0,
729,BacterialPneumonia/_171_8586097.jpeg,,,1.0,
730,BacterialPneumonia/_172_7968948.jpeg,,,1.0,
731,BacterialPneumonia/_173_3535414.jpeg,,,1.0,
732,BacterialPneumonia/_174_4039457.jpeg,,,1.0,
733,BacterialPneumonia/_175_9519939.jpeg,,,1.0,
734,BacterialPneumonia/_176_4665255.jpeg,,,1.0,
735,BacterialPneumonia/_177_1915478.jpeg,,,1.0,
736,BacterialPneumonia/_178_5711065.jpeg,,,1.0,
737,BacterialPneumonia/_179_7074857.jpeg,,,1.0,
738,BacterialPneumonia/_17_6988004.jpeg,,,1.0,
739,BacterialPneumonia/_180_3760888.jpeg,,,1.0,
740,BacterialPneumonia/_181_3633768.jpeg,,,1.0,
741,BacterialPneumonia/_182_5160365.jpeg,,,1.0,
742,BacterialPneumonia/_183_4228284.jpeg,,,1.0,
743,BacterialPneumonia/_184_393434.jpeg,,,1.0,
744,BacterialPneumonia/_185_4509342.jpeg,,,1.0,
745,BacterialPneumonia/_186_9013303.jpeg,,,1.0,
746,BacterialPneumonia/_187_7245823.jpeg,,,1.0,
747,BacterialPneumonia/_188_5384008.jpeg,,,1.0,
748,BacterialPneumonia/_189_9155295.jpeg,,,1.0,
749,BacterialPneumonia/_18_5037700.jpeg,,,1.0,
750,BacterialPneumonia/_190_2831729.jpeg,,,1.0,
751,BacterialPneumonia/_191_7946939.jpeg,,,1.0,
752,BacterialPneumonia/_192_1474070.jpeg,,,1.0,
753,BacterialPneumonia/_193_1709075.jpeg,,,1.0,
754,BacterialPneumonia/_194_3984327.jpeg,,,1.0,
755,BacterialPneumonia/_195_1846011.jpeg,,,1.0,
756,BacterialPneumonia/_196_6121056.jpeg,,,1.0,
757,BacterialPneumonia/_197_9821570.jpeg,,,1.0,
758,BacterialPneumonia/_198_7334811.jpeg,,,1.0,
759,BacterialPneumonia/_199_8172404.jpeg,,,1.0,
760,BacterialPneumonia/_19_4804077.jpeg,,,1.0,
761,BacterialPneumonia/_1_9831176.jpeg,,,1.0,
762,BacterialPneumonia/_200_9971663.jpeg,,,1.0,
763,BacterialPneumonia/_201_3879209.jpeg,,,1.0,
764,BacterialPneumonia/_202_2839778.jpeg,,,1.0,
765,BacterialPneumonia/_203_7393484.jpeg,,,1.0,
766,BacterialPneumonia/_204_9099159.jpeg,,,1.0,
767,BacterialPneumonia/_205_764020.jpeg,,,1.0,
768,BacterialPneumonia/_206_1743744.jpeg,,,1.0,
769,BacterialPneumonia/_207_9874515.jpeg,,,1.0,
770,BacterialPneumonia/_208_1965471.jpeg,,,1.0,
771,BacterialPneumonia/_209_5787818.jpeg,,,1.0,
772,BacterialPneumonia/_20_569978.jpeg,,,1.0,
773,BacterialPneumonia/_210_4393510.jpeg,,,1.0,
774,BacterialPneumonia/_211_9261463.jpeg,,,1.0,
775,BacterialPneumonia/_212_6531337.jpeg,,,1.0,
776,BacterialPneumonia/_213_3303614.jpeg,,,1.0,
777,BacterialPneumonia/_214_2785814.jpeg,,,1.0,
778,BacterialPneumonia/_215_4631364.jpeg,,,1.0,
779,BacterialPneumonia/_216_4577240.jpeg,,,1.0,
780,BacterialPneumonia/_217_2618636.jpeg,,,1.0,
781,BacterialPneumonia/_218_4030358.jpeg,,,1.0,
782,BacterialPneumonia/_219_2379235.jpeg,,,1.0,
783,BacterialPneumonia/_21_3021447.jpeg,,,1.0,
784,BacterialPneumonia/_220_132779.jpeg,,,1.0,
785,BacterialPneumonia/_221_4430130.jpeg,,,1.0,
786,BacterialPneumonia/_222_6414576.jpeg,,,1.0,
787,BacterialPneumonia/_223_2106177.jpeg,,,1.0,
788,BacterialPneumonia/_224_3239289.jpeg,,,1.0,
789,BacterialPneumonia/_225_2161372.jpeg,,,1.0,
790,BacterialPneumonia/_226_3745383.jpeg,,,1.0,
791,BacterialPneumonia/_227_247046.jpeg,,,1.0,
792,BacterialPneumonia/_228_1496304.jpeg,,,1.0,
793,BacterialPneumonia/_229_8006113.jpeg,,,1.0,
794,BacterialPneumonia/_22_1004991.jpeg,,,1.0,
795,BacterialPneumonia/_230_1419086.jpeg,,,1.0,
796,BacterialPneumonia/_231_5588777.jpeg,,,1.0,
797,BacterialPneumonia/_232_1804160.jpeg,,,1.0,
798,BacterialPneumonia/_233_4378141.jpeg,,,1.0,
799,BacterialPneumonia/_234_4129429.jpeg,,,1.0,
800,BacterialPneumonia/_235_8772481.jpeg,,,1.0,
801,BacterialPneumonia/_236_5330468.jpeg,,,1.0,
802,BacterialPneumonia/_237_8191430.jpeg,,,1.0,
803,BacterialPneumonia/_238_5298249.jpeg,,,1.0,
804,BacterialPneumonia/_239_9485125.jpeg,,,1.0,
805,BacterialPneumonia/_23_8995030.jpeg,,,1.0,
806,BacterialPneumonia/_240_430555.jpeg,,,1.0,
807,BacterialPneumonia/_241_2501239.jpeg,,,1.0,
808,BacterialPneumonia/_242_4589674.jpeg,,,1.0,
809,BacterialPneumonia/_243_5235964.jpeg,,,1.0,
810,BacterialPneumonia/_244_1681538.jpeg,,,1.0,
811,BacterialPneumonia/_245_3662839.jpeg,,,1.0,
812,BacterialPneumonia/_246_6023434.jpeg,,,1.0,
813,BacterialPneumonia/_247_8738630.jpeg,,,1.0,
814,BacterialPneumonia/_248_2322202.jpeg,,,1.0,
815,BacterialPneumonia/_249_5475787.jpeg,,,1.0,
816,BacterialPneumonia/_24_2465374.jpeg,,,1.0,
817,BacterialPneumonia/_250_470519.jpeg,,,1.0,
818,BacterialPneumonia/_251_3717808.jpeg,,,1.0,
819,BacterialPneumonia/_252_9866471.jpeg,,,1.0,
820,BacterialPneumonia/_253_7351873.jpeg,,,1.0,
821,BacterialPneumonia/_254_9729681.jpeg,,,1.0,
822,BacterialPneumonia/_255_2057774.jpeg,,,1.0,
823,BacterialPneumonia/_256_3134416.jpeg,,,1.0,
824,BacterialPneumonia/_257_81384.jpeg,,,1.0,
825,BacterialPneumonia/_258_2499089.jpeg,,,1.0,
826,BacterialPneumonia/_259_2739616.jpeg,,,1.0,
827,BacterialPneumonia/_25_5002101.jpeg,,,1.0,
828,BacterialPneumonia/_260_1391553.jpeg,,,1.0,
829,BacterialPneumonia/_261_770883.jpeg,,,1.0,
830,BacterialPneumonia/_262_9231015.jpeg,,,1.0,
831,BacterialPneumonia/_263_3012927.jpeg,,,1.0,
832,BacterialPneumonia/_264_7436414.jpeg,,,1.0,
833,BacterialPneumonia/_265_122152.jpeg,,,1.0,
834,BacterialPneumonia/_266_8697646.jpeg,,,1.0,
835,BacterialPneumonia/_267_3454518.jpeg,,,1.0,
836,BacterialPneumonia/_268_8728515.jpeg,,,1.0,
837,BacterialPneumonia/_269_282392.jpeg,,,1.0,
838,BacterialPneumonia/_26_7053860.jpeg,,,1.0,
839,BacterialPneumonia/_270_8470217.jpeg,,,1.0,
840,BacterialPneumonia/_271_1155250.jpeg,,,1.0,
841,BacterialPneumonia/_272_522217.jpeg,,,1.0,
842,BacterialPneumonia/_273_1066926.jpeg,,,1.0,
843,BacterialPneumonia/_274_3175756.jpeg,,,1.0,
844,BacterialPneumonia/_275_6893600.jpeg,,,1.0,
845,BacterialPneumonia/_276_1845734.jpeg,,,1.0,
846,BacterialPneumonia/_277_528756.jpeg,,,1.0,
847,BacterialPneumonia/_278_2263033.jpeg,,,1.0,
848,BacterialPneumonia/_279_4309199.jpeg,,,1.0,
849,BacterialPneumonia/_27_7022898.jpeg,,,1.0,
850,BacterialPneumonia/_280_788015.jpeg,,,1.0,
851,BacterialPneumonia/_281_7096552.jpeg,,,1.0,
852,BacterialPneumonia/_282_1202529.jpeg,,,1.0,
853,BacterialPneumonia/_283_5950663.jpeg,,,1.0,
854,BacterialPneumonia/_284_2596657.jpeg,,,1.0,
855,BacterialPneumonia/_285_7823462.jpeg,,,1.0,
856,BacterialPneumonia/_286_1491019.jpeg,,,1.0,
857,BacterialPneumonia/_287_9658704.jpeg,,,1.0,
858,BacterialPneumonia/_288_2357847.jpeg,,,1.0,
859,BacterialPneumonia/_289_7273421.jpeg,,,1.0,
860,BacterialPneumonia/_28_4397773.jpeg,,,1.0,
861,BacterialPneumonia/_290_5330973.jpeg,,,1.0,
862,BacterialPneumonia/_291_4197227.jpeg,,,1.0,
863,BacterialPneumonia/_292_689802.jpeg,,,1.0,
864,BacterialPneumonia/_293_1738475.jpeg,,,1.0,
865,BacterialPneumonia/_294_9872868.jpeg,,,1.0,
866,BacterialPneumonia/_295_4039934.jpeg,,,1.0,
867,BacterialPneumonia/_296_5481883.jpeg,,,1.0,
868,BacterialPneumonia/_297_6083059.jpeg,,,1.0,
869,BacterialPneumonia/_298_5634651.jpeg,,,1.0,
870,BacterialPneumonia/_299_9003174.jpeg,,,1.0,
871,BacterialPneumonia/_29_6269578.jpeg,,,1.0,
872,BacterialPneumonia/_2_2357204.jpeg,,,1.0,
873,BacterialPneumonia/_300_9726220.jpeg,,,1.0,
874,BacterialPneumonia/_301_1718639.jpeg,,,1.0,
875,BacterialPneumonia/_302_3299332.jpeg,,,1.0,
876,BacterialPneumonia/_303_5033490.jpeg,,,1.0,
877,BacterialPneumonia/_304_3635893.jpeg,,,1.0,
878,BacterialPneumonia/_305_7809702.jpeg,,,1.0,
879,BacterialPneumonia/_306_8045328.jpeg,,,1.0,
880,BacterialPneumonia/_307_4081184.jpeg,,,1.0,
881,BacterialPneumonia/_308_3762484.jpeg,,,1.0,
882,BacterialPneumonia/_309_9040921.jpeg,,,1.0,
883,BacterialPneumonia/_30_5355953.jpeg,,,1.0,
884,BacterialPneumonia/_310_9079633.jpeg,,,1.0,
885,BacterialPneumonia/_311_8861551.jpeg,,,1.0,
886,BacterialPneumonia/_312_2082371.jpeg,,,1.0,
887,BacterialPneumonia/_313_4614306.jpeg,,,1.0,
888,BacterialPneumonia/_314_5693787.jpeg,,,1.0,
889,BacterialPneumonia/_315_8695345.jpeg,,,1.0,
890,BacterialPneumonia/_316_8310521.jpeg,,,1.0,
891,BacterialPneumonia/_317_220311.jpeg,,,1.0,
892,BacterialPneumonia/_318_8475908.jpeg,,,1.0,
893,BacterialPneumonia/_319_3007717.jpeg,,,1.0,
894,BacterialPneumonia/_31_4538492.jpeg,,,1.0,
895,BacterialPneumonia/_320_6923915.jpeg,,,1.0,
896,BacterialPneumonia/_321_6800236.jpeg,,,1.0,
897,BacterialPneumonia/_322_8550860.jpeg,,,1.0,
898,BacterialPneumonia/_323_3539149.jpeg,,,1.0,
899,BacterialPneumonia/_324_6182349.jpeg,,,1.0,
900,BacterialPneumonia/_325_3610606.jpeg,,,1.0,
901,BacterialPneumonia/_326_7819013.jpeg,,,1.0,
902,BacterialPneumonia/_327_3689860.jpeg,,,1.0,
903,BacterialPneumonia/_328_9745408.jpeg,,,1.0,
904,BacterialPneumonia/_329_8686329.jpeg,,,1.0,
905,BacterialPneumonia/_32_8605371.jpeg,,,1.0,
906,BacterialPneumonia/_330_7930518.jpeg,,,1.0,
907,BacterialPneumonia/_331_4483375.jpeg,,,1.0,
908,BacterialPneumonia/_332_7787675.jpeg,,,1.0,
909,BacterialPneumonia/_333_8913822.jpeg,,,1.0,
910,BacterialPneumonia/_334_1863013.jpeg,,,1.0,
911,BacterialPneumonia/_335_5078312.jpeg,,,1.0,
912,BacterialPneumonia/_336_1731655.jpeg,,,1.0,
913,BacterialPneumonia/_337_8059978.jpeg,,,1.0,
914,BacterialPneumonia/_338_4476405.jpeg,,,1.0,
915,BacterialPneumonia/_339_4236371.jpeg,,,1.0,
916,BacterialPneumonia/_33_8329477.jpeg,,,1.0,
917,BacterialPneumonia/_340_7975756.jpeg,,,1.0,
918,BacterialPneumonia/_341_3358376.jpeg,,,1.0,
919,BacterialPneumonia/_342_2910448.jpeg,,,1.0,
920,BacterialPneumonia/_343_8928440.jpeg,,,1.0,
921,BacterialPneumonia/_344_9822332.jpeg,,,1.0,
922,BacterialPneumonia/_345_990559.jpeg,,,1.0,
923,BacterialPneumonia/_346_2552242.jpeg,,,1.0,
924,BacterialPneumonia/_347_9156479.jpeg,,,1.0,
925,BacterialPneumonia/_348_2721793.jpeg,,,1.0,
926,BacterialPneumonia/_349_7614122.jpeg,,,1.0,
927,BacterialPneumonia/_34_806657.jpeg,,,1.0,
928,BacterialPneumonia/_350_537428.jpeg,,,1.0,
929,BacterialPneumonia/_351_5613618.jpeg,,,1.0,
930,BacterialPneumonia/_352_5298024.jpeg,,,1.0,
931,BacterialPneumonia/_353_7905213.jpeg,,,1.0,
932,BacterialPneumonia/_354_8840823.jpeg,,,1.0,
933,BacterialPneumonia/_355_1267628.jpeg,,,1.0,
934,BacterialPneumonia/_356_4979962.jpeg,,,1.0,
935,BacterialPneumonia/_357_6075138.jpeg,,,1.0,
936,BacterialPneumonia/_358_6927142.jpeg,,,1.0,
937,BacterialPneumonia/_359_5978071.jpeg,,,1.0,
938,BacterialPneumonia/_35_6259280.jpeg,,,1.0,
939,BacterialPneumonia/_360_8515902.jpeg,,,1.0,
940,BacterialPneumonia/_361_8365405.jpeg,,,1.0,
941,BacterialPneumonia/_362_6788377.jpeg,,,1.0,
942,BacterialPneumonia/_363_9957728.jpeg,,,1.0,
943,BacterialPneumonia/_364_9259689.jpeg,,,1.0,
944,BacterialPneumonia/_365_9675503.jpeg,,,1.0,
945,BacterialPneumonia/_366_4791373.jpeg,,,1.0,
946,BacterialPneumonia/_367_6320122.jpeg,,,1.0,
947,BacterialPneumonia/_368_4610816.jpeg,,,1.0,
948,BacterialPneumonia/_369_6021379.jpeg,,,1.0,
949,BacterialPneumonia/_36_7548937.jpeg,,,1.0,
950,BacterialPneumonia/_370_4694979.jpeg,,,1.0,
951,BacterialPneumonia/_371_1849549.jpeg,,,1.0,
952,BacterialPneumonia/_372_46044.jpeg,,,1.0,
953,BacterialPneumonia/_373_2467786.jpeg,,,1.0,
954,BacterialPneumonia/_374_6695923.jpeg,,,1.0,
955,BacterialPneumonia/_375_9893678.jpeg,,,1.0,
956,BacterialPneumonia/_376_9777773.jpeg,,,1.0,
957,BacterialPneumonia/_377_4153576.jpeg,,,1.0,
958,BacterialPneumonia/_378_9429615.jpeg,,,1.0,
959,BacterialPneumonia/_379_2263450.jpeg,,,1.0,
960,BacterialPneumonia/_37_3957793.jpeg,,,1.0,
961,BacterialPneumonia/_380_7424059.jpeg,,,1.0,
962,BacterialPneumonia/_381_6693148.jpeg,,,1.0,
963,BacterialPneumonia/_382_3430703.jpeg,,,1.0,
964,BacterialPneumonia/_383_3413902.jpeg,,,1.0,
965,BacterialPneumonia/_384_6834843.jpeg,,,1.0,
966,BacterialPneumonia/_385_5649193.jpeg,,,1.0,
967,BacterialPneumonia/_386_9586140.jpeg,,,1.0,
968,BacterialPneumonia/_387_101289.jpeg,,,1.0,
969,BacterialPneumonia/_388_1101645.jpeg,,,1.0,
970,BacterialPneumonia/_389_7502355.jpeg,,,1.0,
971,BacterialPneumonia/_38_2723019.jpeg,,,1.0,
972,BacterialPneumonia/_390_8585693.jpeg,,,1.0,
973,BacterialPneumonia/_391_615884.jpeg,,,1.0,
974,BacterialPneumonia/_392_4297916.jpeg,,,1.0,
975,BacterialPneumonia/_393_722743.jpeg,,,1.0,
976,BacterialPneumonia/_394_5831593.jpeg,,,1.0,
977,BacterialPneumonia/_395_5355020.jpeg,,,1.0,
978,BacterialPneumonia/_396_487048.jpeg,,,1.0,
979,BacterialPneumonia/_397_687427.jpeg,,,1.0,
980,BacterialPneumonia/_398_903954.jpeg,,,1.0,
981,BacterialPneumonia/_399_5325008.jpeg,,,1.0,
982,BacterialPneumonia/_39_7901880.jpeg,,,1.0,
983,BacterialPneumonia/_3_6346795.jpeg,,,1.0,
984,BacterialPneumonia/_400_434000.jpeg,,,1.0,
985,BacterialPneumonia/_401_5551443.jpeg,,,1.0,
986,BacterialPneumonia/_402_937291.jpeg,,,1.0,
987,BacterialPneumonia/_403_1826599.jpeg,,,1.0,
988,BacterialPneumonia/_404_2755006.jpeg,,,1.0,
989,BacterialPneumonia/_405_793285.jpeg,,,1.0,
990,BacterialPneumonia/_406_3130492.jpeg,,,1.0,
991,BacterialPneumonia/_407_1519809.jpeg,,,1.0,
992,BacterialPneumonia/_408_3423670.jpeg,,,1.0,
993,BacterialPneumonia/_409_6443977.jpeg,,,1.0,
994,BacterialPneumonia/_40_2071570.jpeg,,,1.0,
995,BacterialPneumonia/_410_5005383.jpeg,,,1.0,
996,BacterialPneumonia/_411_2902877.jpeg,,,1.0,
997,BacterialPneumonia/_412_4320828.jpeg,,,1.0,
998,BacterialPneumonia/_413_9338279.jpeg,,,1.0,
999,BacterialPneumonia/_414_6468801.jpeg,,,1.0,
1000,BacterialPneumonia/_415_4522749.jpeg,,,1.0,
1001,BacterialPneumonia/_416_6501317.jpeg,,,1.0,
1002,BacterialPneumonia/_417_9950812.jpeg,,,1.0,
1003,BacterialPneumonia/_418_7146870.jpeg,,,1.0,
1004,BacterialPneumonia/_419_3058311.jpeg,,,1.0,
